,text,orientation,language,mean_confidence,used_original_text,time,scale
171," origins, pseudoscience, and china’s scientific establishment 155
paradigms are challenged. He readily dismisses those who doubt the 
authenticity of his ideas, claiming instead to focus on those who are 
ready for his message. His message is explicit: the modern scientiﬁc 
paradigm is contained within and transcended by Falun Gong.98
It is no coincidence that the ﬁrst criticisms of Falun Gong came from 
the heart of science itself. In the ﬁrst sentence of Li Hongzhi’s 1995 
book Zhuan Falun, he claims: ‘This is the ultimate science.’ In that 
scripture, the word ‘science’ appears thirty-eight times. However, Li 
never follows any scientiﬁc principles in his deliberations; frequently 
distorting scientiﬁc facts for his own purposes. Since he is a junior high 
school graduate lacking any scientiﬁc training, it is unsurprising that 
his ‘scientiﬁc’ teachings are laden with blunders and misconceptions.99 
In addition, Li is often actively hostile towards science, claiming that 
it remains ignorant of the real truths that lie behind the universe and 
warning that all will be lost unless the world turns its collective ear 
to him.100 In place of legitimate science, Li promulgates a complex 
pseudo-science.101 He creates an alternative paradigm where science 
as we know it is untenable; in contrast, he promises his own approach 
would represent breakthroughs in physics, geophysics, astrophysics, 
astronomy, chemistry, history, geography, philosophy, social science 
and so on.102
Unsurprisingly, Li Hongzhi’s criticisms of science don’t end there. 
Falun Gong’s founder is convinced that the moral decadence of these 
times will inevitably lead to an apocalypse; according to Li, another 
in a long line. He refers often to the ‘Dharma-ending period’ of ‘the 
apocalypse’, the ‘Great havoc’ and the ‘end times’. He insists that 
moral values are deteriorating daily and that civilisation will be anni-
hilated because human beings are no longer ‘up to standard’; but for-
tunately Falun Dafa will provide salvation for humankind.103 Science 
is particularly guilty due to its ‘faulty understanding of the human 
 98 Ibid., 101.
 99 Zixian Deng and Shi-min Fang, “The Two Tales of Falungong: Radicalism in 
a Traditional Form,” in American Family Foundation conference on “Cults and the Millennium” 
(Seattle 2000).
100 Chang, Falun Gong: The End of Days, 107.
101 Deng and Fang, “The Two Tales of Falungong: Radicalism in a Traditional 
Form.”
102 Ibid.
103 Chang, Falun Gong: The End of Days, 91; Chan, “The Falun Gong in China,” 676; 
Irons, “Sectarian Religion Paradigm,” 250.
",,eng,,True,1648325060.8975391,
172,"156 
helen farley
race, nature, and matter,’ which in turn has resulted in ‘the degen-
eration of morality in today’s human society.’104 Further, Li claims 
that  scientiﬁc advances such as cloning have appeared only since the 
decline of human morality.105 Modern science is cast as the enemy 
of morality. Li deﬁnes morality as the distinction between good and 
evil but as soon as it is talked about, it is labelled as ‘superstitious’ by 
science. Science is being used to beat away the virtues of humanity 
and because science can’t prove the existence of gods or of virtue, it is 
therefore also ignorant of the reality of karmic retribution.106 Modern 
science also takes the blame for the mixing of races, allegedly leading 
each subsequent generation to be inferior to the one that preceded it. 
Li asserts that each race has its own celestial world; e.g. the white race 
has Heaven. But now that the races are mixed, the children born of 
interracial marriages will not have a celestial world. He further claims 
that East and West were once kept separate by vast deserts, but now 
science has disabled those obstacles so that the races may mix. Cosmic 
Law forbids the mixing of races.107
The arrogance of modern science and the limitations of the scien-
tiﬁc paradigm are consistent themes in Li’s writings and lectures. His 
own vision is proffered to replace current scientiﬁc understanding. By 
doing so, he relativises the value of science, implying that the absolute 
truth that scientists claim is not so absolute after all.108 He focuses 
the discourse on the many things that scientists cannot explain, ﬁlling 
these gaps with an alternative account which can generally be consid-
ered ‘parascientiﬁc’; these alternative paradigms are generally poorly 
received by the scientiﬁc community both in China and overseas.109 
Though Li claims that modern science is valid as far as it goes, it is 
in no way self-reﬂective, failing to take into account its own failings 
and limitations or to recognise a superior approach such as that pre-
sented by Li. An example of modern science’s fallible reasoning would 
104 Li Hongzhi, Falun Buddha Law: Lectures in the United States (Hong Kong: Falun Fo 
Fa Publishing Co., 1999), 83; Chang, Falun Gong: The End of Days, 92.
105 Chang, Falun Gong: The End of Days, 93.
106 Palmer, Qigong Fever, 227.
107 Ibid.
108 Ownby, Falun Gong and the Future of China, 97; ———, “Transnational China 
Project Commentary: “Falungong as a Cultural Revitalization Movement: An 
Historian Looks at Contemporary China.”
109 Ownby, “Transnational China Project Commentary: “Falungong as a Cultural 
Revitalization Movement: An Historian Looks at Contemporary China.”; ———, 
Falun Gong and the Future of China, 97.
",,eng,,True,1648325060.9071,
173," origins, pseudoscience, and china’s scientific establishment 157
include its marked failure to take into account the notion of ‘levels’ or 
‘dimensions’ which exist simultaneously with reality as it is generally 
known. Instead science is inordinately preoccupied with what is hap-
pening on this level.110 Enlightenment entails the traversing of these 
levels in order to arrive at a more complete understanding. It also per-
mits the neat sidestepping of many of the criticisms of Li’s teachings 
by allowing him the opportunity to claim that he is not understood 
because his critics are of a lower level.111
Most interestingly, Li Hongzhi puts forward extraordinary claims 
about extra-terrestrials. Science is likened to a religion controlled by a 
clergy of bachelors, masters, doctors, research fellows and doctors. But 
according to Li, science is actually propagated by aliens in order to 
inﬁltrate human society and control humanity. In an interview appear-
ing in Time magazine in 1999, he went as far as describing some 
of the aliens: ‘One type of alien looks like a human but has a nose 
made of a bone.’112 These aliens are known to abduct humans and 
use them as pets on their planet. These same aliens supposedly believe 
that humans have the perfect body, and covet it for themselves. Li also 
asserted that the aliens were responsible for advances in science and 
had been moving among us since about 1900. Their intention is to 
replace humanity with clones.113 Their ‘things’ are allegedly injected 
into the molecules and cells of humans, turning them into slaves of 
computers and machines.114 In his own words: ‘The aliens have intro-
duced modern machinery like computers and airplanes. They started 
by teaching mankind about modern science, so people believe more 
and more science, and spiritually, they are controlled. Everyone thinks 
that scientists invent on their own when in fact their inspiration is 
manipulated by the aliens. In terms of culture and spirit, they already 
control man. Mankind cannot live without science.’115 Apparently, 
110 Hongzhi, Falun Gong, 17–18; Burgdoff, “How Falun Gong Practice Undermines,” 
392; Ownby, Falun Gong and the Future of China, 98–99.
111 Irons, “Sectarian Religion Paradigm,” 250; Ownby, Falun Gong and the Future of 
China, 99.
112 Hongzhi in David Van Biema and Jaime A. FlorCruz, “The Man with the Qi,” 
Time, 10 May 1999.
113 Ibid.; Weiner, “Grassroots Conservatism Comes of (New) Age,” 10; Palmer, 
Qigong Fever, 225.
114 Ibid.
115 Weiner, “Grassroots Conservatism Comes of (New) Age,” 10.
",,eng,,True,1648325060.91745,
174,"158 
helen farley
each human that is able to use a computer has already been assigned 
a serial number by the aliens.116
Li also claims that humanity has existed on the planet far longer 
than previously thought. Our current civilisation is just one of many 
that have existed; ﬂourishing for a short time before becoming deca-
dent and degenerate prior to being destroyed. Each time, a very few 
survive to eventually repopulate the planet and begin once more.117 
The survivors are transported to another planet by the gods, taking 
with them their technology so that they could begin again at a rela-
tively technologically developed stage. Furthermore, there are other 
intelligent beings who are indigenous to their planets, who are con-
tinuing to develop and are, in fact, more advanced then we are today. 
They are able to enter into other dimensions and their spaceships are 
able to navigate in other time-space continua at unimaginable speeds. 
However, they are morally undeveloped and their greed and lust have 
resulted in ‘star wars’. We on Earth have so far escaped their attention 
as we pose no threat but when humankind does become more power-
ful and threatening, we will not be spared.118
Li Hongzhi attacks scientiﬁc consensus in many areas but his tactic 
remains the same: to exploit holes or weaknesses in scientiﬁc argu-
ment and then to offer an alternative explanation which involves a 
less human-centric universe consisting of hierarchically linked levels. 
Cultivation enables movement through these levels and once achieved, 
allows a wiser perspective on those that precede it. Naturally enough, 
Li has already achieved this state and the supernatural powers that go 
along with it.119
Though Li frequently rejects the ﬁndings of modern science—for 
example, Darwin’s theory of evolution is dismissed out of hand—he is 
more than happy to use the language of science to make his own pseu-
doscience sound plausible.120 He compares the structure of the cosmos 
to the relationship between elementary particles: ‘It is like small par-
ticles making up atomic nuclei, atomic nuclei making up atoms, atoms 
116 Ibid.
117 Chang, Falun Gong: The End of Days, 68; Patsy Rahn, “The Falun Gong: Beyond 
the Headlines,” in American Family Foundation conference on “Cults and the Millennium” 
(Seattle2000); Burgdoff, “How Falun Gong Practice Undermines,” 342; Irons, 
“Sectarian Religion Paradigm,” 252.
118 Chang, Falun Gong: The End of Days, 70.
119 Ownby, Falun Gong and the Future of China, 100–01.
120 Weiner, “Grassroots Conservatism Comes of (New) Age,” 9.
",,eng,,True,1648325060.9270241,
175," origins, pseudoscience, and china’s scientific establishment 159
making up molecules.’121 Those particles which are even smaller are 
unknown to current science and cannot be considered to be science 
because science has been developed ‘on a wrong basis with ﬂawed 
understanding.’122 According to Li, science remains ignorant of the 
fact that the origin of matter and consequently, the universe, is water.123 
He frequently discusses the idea of the ‘primal spirit’ ( yuan shen). In this 
rendering derived from Taoist belief, the primal spirit is indestructible. 
In order to demonstrate this, he offers the indestructibility of the body 
as proof, again using the language of physics. He describes atoms, 
electrons, and other particles too small for the microscope to see. They 
are possessed of great energy and so are always in motion. Li claims 
that post mortem, these elements and their energy persist, such that 
though the body appears dead in one space, it is alive somewhere else 
in other dimensions. This is better perceived with the heavenly (third) 
eye.124 Existing physical phenomena are used as proof by Li who uses 
them to illustrate and support his cosmology. For example, he claims 
that the hole in the ozone layer over Antarctica was actually opened 
up by the gods so that the earth’s poisoned and polluted air could be 
ventilated.125
The Chinese Government attributes these contentions to Li’s super-
ﬁcial and erroneous understanding of science.126 Certainly, in the early 
days of the movement, seventy per cent of the membership of Falun 
Gong in China came from the low income bracket in both urban and 
rural areas.127 In rural areas, most have had only seven years of school-
ing as compared to eleven years in the cities. These people insufﬁ-
ciently educated to robustly question the claims to science promulgated 
by Li.128 Interestingly, this is in marked contrast to the make-up of 
Chinese Falun Gong practitioners in North America, where a consider-
able proportion hold a degree and some hold research higher degrees.129 
121 Hongzhi, Falun Buddha Law, 4–5; Ownby, Falun Gong and the Future of China, 93.
122 Hongzhi, Falun Buddha Law, 44, 51.
123 Ibid., 53–56.
124 Ching, “The Falun Gong: Religious and Political Implications.”; Chang, Falun 
Gong: The End of Days, 63; Ownby, Falun Gong and the Future of China, 122.
125 Chang, Falun Gong: The End of Days, 64.
126 Ibid., 106.
127 Leung, “China and Falun Gong,” 766.
128 Deng and Fang, “The Two Tales of Falungong: Radicalism in a Traditional 
Form.”
129 See Susan Palmer and David Ownby, “Field Notes: Falun Dafa Practitioners: 
A Preliminary Research Report,” Nova Religio 4, no. 1 (2000); Burgdoff, “How Falun 
Gong Practice Undermines,” 342.
",,eng,,True,1648325060.937024,
176,"160 
helen farley
Intriguingly, David Ownby interviewed a number of Chinese adher-
ents of Falun Gong now resident in the United States. When questioned 
about Li’s claims in regards to science, they responded by afﬁrming 
that Li had made science relevant to them by explaining its relation-
ship to existential queries and larger cosmic structures. These people 
were able to continue their professional activities with a renewed sense 
of purpose and conﬁdence regarding the ultimate importance of their 
work and lives.130
It is intriguing that even though modern science is seen as the 
enemy of virtue and is the means by which hostile aliens gain control 
of humanity via computers, the spread of Falun Gong is almost entirely 
achieved by the use of modern technology.131 The New York Times 
described China as having ‘been caught off guard by a vast, silent, 
virtually invisible movement (if not exactly a revolution) that came 
together not on the streets but on the Internet.’132 The movement is 
adept at exploiting modern communications technology, maintaining 
scores of websites hosting Li’s writings and facilitating communication 
between practitioners. Members also maintain contact with each other 
by mobile phone, email and the internet.133 Li Hongzhi controls and 
directs the movement via the telephone, fax and internet.134 The group 
has practitioners in Asia, the USA, UK, Canada, Israel, and Australia 
all of who are kept informed via the internet.135 Similarities have been 
drawn between Li Hongzhi, directing operations from his base in the 
United States, and the Ayatullah Khomeini who managed the Iranian 
Revolution while still in exile in Paris (1964–1978) using modern (at 
that time) telecommunications.136 Similarly, the Church of Scientology 
maintains contact with its eight million members dispersed across 135 
countries using the internet and email.137 In a comparable manner, 
the internet is effectively exploited by Falun Gong as a tool for teaching, 
organising its global membership and for countering the propaganda 
130 Ownby, Falun Gong and the Future of China, 96–97.; Palmer and Ownby, “Falun 
Dafa Practitioners,” 135.
131 Bell and Boas, “Falun Gong and the Internet,” 286.
132 Barbara Crossette, “The Internet Changes Dictatorship’s Rules,” The New York 
Times, 1 August 1999, 41.
133 Chang, Falun Gong: The End of Days, 5.
134 Schechter, Falun Gong’s Challenge to China: Spiritual Practice or ‘Evil Cult’?, 10; Tong, 
“An Organizational Analysis of the Falun Gong,” 639.
135 Chen, “Healing Sects and Anti-Cult Campaigns,” 512.
136 Leung, “China and Falun Gong,” 774.
137 Ibid.
",,eng,,True,1648325060.946753,
177," origins, pseudoscience, and china’s scientific establishment 161
originated by the Chinese government.138 Even though the Chinese 
government is wary of Falun Gong’s use of modern technologies that 
are difﬁcult to control, it also exploits the affordances of this technology 
for distributing propaganda and intimidation.139
Ownby posits that the reason Li keeps returning to science, is 
because of the sort of iconic status that science has enjoyed in mod-
ern Chinese history. Science was given a special prominence in the 
social and political discourse of the Chinese Communist Party. In 
the nineteenth century, science enabled China to ﬁght back against 
Western political, economic and cultural domination. Paired with 
twentieth-century democracy, it held the promise of making China a 
formidable power once more.140 When democracy lost its shine in the 
aftermath of two bloody wars and Socialism gained ground, it was in 
part because the latter was considered to be more scientiﬁc.141 Given 
the privileged position that science has been afforded in China, any 
large-scale recruitment of Chinese to Falun Gong needed to insinuate 
scientiﬁc insight which it repeatedly does.142
Conclusion
The real appeal of Falun Gong or Falun Dafa as it is also known lies in 
its claims to wed traditional Chinese culture to modern science and 
beyond, to the science of Li Hongzhi that would supplant the scientiﬁc 
knowledge crudely accrued thus far.143 Falun Gong did emerge from the 
larger movement of qigong through the 1990s but they differ in impor-
tant ways. Both have a millenarian structure and the idea of a universal 
bliss in salvation. Qigong’s vision is of a blissful future for humanity but 
Li Hongzhi tells of an apocalyptic end of the universe with salvation 
138 Stephen O’Leary, “Falun Gong and the Internet,” in USC Annenberg Online 
Journalism Review (Annenberg Center for EDucation, 2000); Tong, “An Organizational 
Analysis of the Falun Gong,” 639.
139 Crossette, “The Internet Changes Dictatorship’s Rules,” 41; Mark R. Bell and 
Taylor C. Boas, “Falun Gong and the Internet: Evangelism, Community, and Struggle 
for Survival,” Nova Religio 6, no. 2 (2003): 279.
140 Ownby, “Transnational China Project Commentary: “Falungong as a Cultural 
Revitalization Movement: An Historian Looks at Contemporary China.”
141 Ibid.
142 ———, Falun Gong and the Future of China, 97.
143 Ibid., 93.
",,eng,,True,1648325060.9556859,
178,"162 
helen farley
taking place in another dimension.144 Body technologies are common 
to both and yet with qigong the path of accomplishment is based on 
paranormal powers, in Falun Gong the way to salvation is via moral and 
spiritual discipline.145 Finally, both qigong and Falun Gong recognise the 
limits of traditional culture and science; qigong strove towards a fusion 
of the two whereby Falun Gong freely uses the terminology of science 
and tradition, while Li Hongzhi speaks openly of an extra-terrestrial 
plot lurking behind mainstream science and of ‘demons’ that inhabit 
decadent religions. Falun Gong is offered as a higher law which needs 
neither science nor tradition yet transcends both.146
Bibliography
Ackerman, Susan E. “Falun Dafa and the New Age Movement in Malaysia: Signs of 
Health, Symbols of Salvation.” Social Compass 52, no. 2 (2005): 495–511.
Bell, Mark R., and Taylor C. Boas. “Falun Gong and the Internet: Evangelism, 
Community, and Struggle for Survival.” Nova Religio 6, no. 2 (2003): 277–93.
Burgdoff, Craig A. “How Falun Gong Practice Undermines Li Hongzhi’s Totalistic 
Rhetoric.” Nova Religio 6, no. 6 (2003): 332–47.
Chan, Cheris Shun-Ching. “The Falun Gong in China: A Sociological Perspective.” The 
China Quarterly 179, (2004): 665–83.
Chang, Maria Hsia. Falun Gong: The End of Days. New Haven: Yale University Press, 
2004.
Chau, Adam Yuet. Miraculous Response: Doing Popular Religion in Contemporary China. 
Stanford: Stanford University Press, 2006.
Chen, Nancy N. “Healing Sects and Anti-Cult Campaigns.” The China Quarterly no. 
174 (2003): 505–20.
Ching, Julie. “The Falun Gong: Religious and Political Implications.” American Asian 
Review no. 1 January 2001 (2001).
Crossette, Barbara. “The Internet Changes Dictatorship’s Rules.” The New York Times, 
1 August 1999, 41.
Deng, Zixian, and Shi-min Fang. “The Two Tales of Falungong: Radicalism in a 
Traditional Form.” In American Family Foundation conference on “Cults and the Millennium”. 
Seattle, 2000.
Fisher, Gareth. “Resistance and Salvation in Falun Gong: The Promise and Peril of 
Forbearance.” Nova Religio 6, no. 2 (2003): 294–311.
Hongzhi, Li. Falun Buddha Law: Lectures in the United States. Hong Kong: Falun Fo Fa 
Publishing Co., 1999.
——. Falun Gong. Revised English ed. New York: The Universe Publishing Company, 
1999.
Irons, Edward. “Falun Gong and the Sectarian Religion Paradigm.” Nova Religio 6, 
no. 2 (2003): 244–62.
144 Palmer, Qigong Fever, 239.
145 Hongzhi, Falun Gong, 7.; Palmer, Qigong Fever, 239.
146 Palmer, Qigong Fever, 239.
",,eng,,True,1648325060.9646862,
179," origins, pseudoscience, and china’s scientific establishment 163
Keith, Ronald C., and Zhiqiu Lin. “The ‘Falun Gong Problem’: Politics and the 
Struggle for the Rule of Law in China.” The China Quarterly no. 175 (2003): 623–
42.
Leung, Beatrice. “China and Falun Gong: Party and Societal Relations in the Modern 
Era.” Journal of Contemporary China 11, no. 33 (2002): 761–84.
Madsen, Richard. “Understanding Falun Gong.” Current History 99, no. 638 (2000): 
243–47.
O’Leary, Stephen. “Falun Gong and the Internet.” In USC Annenberg Online Journalism 
Review: Annenberg Center for Education, 2000.
Ownby, David. Falun Gong and the Future of China. Oxford: Oxford University Press, 
2008.
——. “Transnational China Project Commentary: ‘Falungong as a Cultural 
Revitalization Movement: An Historian Looks at Contemporary China’.” Rice 
University: Asian Studies, History and the Center for the Study of Cultures, 2000.
Palmer, David A. “Embodying Utopia: Charisma in the Post-Mao Qigong Craze.” 
Nova Religio 12, no. 2 (2008): 69–89.
——. Qigong Fever: Body, Science and Utopia in China. Edited by Christophe Jaffrelot, The 
Ceri Series in Comparative Politics and International Studies. London: Hurst & 
Company, 2007.
Palmer, Susan J. “From Healing to Protest: Conversion Patterns among the 
Practitioners of Falun Gong.” Nova Religio 6, no. 2 (2003): 348–64.
Palmer, Susan, and David Ownby. “Field Notes: Falun Dafa Practitioners: A 
Preliminary Research Report.” Nova Religio 4, no. 1 (2000): 133–37.
Penny, Benjamin. “The Life and Times of Li Hongzhi: ‘Falun Gong’ And Religious 
Biography.” The China Quarterly no. 175 (2003): 643–61.
Rahn, Patsy. “The Falun Gong: Beyond the Headlines.” In American Family Foundation 
conference on “Cults and the Millennium”. Seattle, 2000.
Schechter, Danny. Falun Gong’s Challenge to China: Spiritual Practice or ‘Evil Cult’? New 
York: Akashic Books, 2000.
Tong, James. “An Organizational Analysis of the Falun Gong: Structure, 
Communications, Financing.” The China Quarterly no. 171 (2002): 636–60.
Van_Biema, David, and Jaime A. FlorCruz. “The Man with the Qi.” Time, 10 May 
1999, 74–77.
Weiner, Rebecca. “Grassroots Conservatism Comes of (New) Age.” Tikkun, January/
February 2000, 9–13.
Xiao, Hongyan. “Falun Gong and the Ideological Crisis of the Chinese Communist 
Party: Marxist Atheism Vs. Vulgar Theism.” East Asia: An International Quarterly 19, 
no. 1/2 (2001): 123–43.
",,eng,,True,1648325060.9723709,
180,,,eng,,True,1648325060.9725142,
181,"METAPHORICAL AND METONYMICAL SCIENCE: 
CONSTRUCTING AUTHORITY IN A JAPANESE 
NEW RELIGION
Christal Whelan
Introduction
There is a commonality to many academic discussions that deal with the 
relationship between science and religion. Namely, they often take for 
granted a single historical trajectory, that of Western  civilization, and then 
conﬂate its applicability to vastly different cultures and peoples. This is 
often done with an implicit Frazerian assumption of unilineal evolution 
that progresses in phases from a variety of possible magical modalities 
through organized religion and ﬁnally culminates in our ‘age of science’. 
Even though the growing literature on “alternate modernities” (Hannerz 
1992; Tu 1996; Weller 1999; Eisenstadt 2000; Berger 2002) offers a more 
realistic interpretive framework of what the contact between diverse 
cultures actually entails—a selection process rather than whole-scale dif-
fusion and adoption of alien Western  cultural forms—scholars outside 
the social sciences remain less familiar with this approach.
However, contemporary anthropologists (Hannerz 1992) often go to 
the opposite extreme and overestimate local agency and resistance to 
alien cultural forms. This, too, tends to misrepresent the situation since 
agency always functions within a power differential. Disconcerting 
though it may be, only a limited number of options are usually imag-
inable from any given social location. The task at hand then is to 
understand how, why, and under what circumstances peoples in non-
Western societies render a Western interpretation of history applicable 
or relevant to themselves.
Alternate Histories
This study focuses on a Japanese new religion called God Light 
Association (usually referred to by the acronym GLA). How has this 
group perceived, confronted, and ultimately absorbed certain  elements 
from a dominant Western historical narrative? According to what  criteria 
",,eng,,True,1648325060.981281,
182,"166 
christal whelan
has GLA made its selection, and how did they make the potential 
conﬂicts work in their favor to enhance rather than diminish what 
they value most?
GLA is a religious expression of Japanese civilization at a given 
moment in time, and represents speciﬁcally the country’s confrontation 
with late modernity and globalization. Japanese civilization has its own 
unique historical trajectory. As the intellectual current of nihonjinron or 
“theories of Japanese uniqueness” indicate, Japanese are both proud 
and protective of their uniqueness. At times, they may even exagger-
ate its importance as Dale’s critique of the genre has demonstrated 
(Dale 1986). However, given the historical moments when nihonjinron 
have been strongest (the early Meiji period, the postwar years, and the 
1980s,) they can be understood as responses to gaiatsu or “foreign pres-
sure” and have served Japan well as a defense mechanism to protect 
cultural integrity when most endangered.1
One aspect of Japan’s uniqueness that stands in contrast to the 
“monadic” and monotheistic structure associated with the West is the 
country’s toleration of pluralism and its active fostering of a lavish 
simultaneity of paradigms or genres. This is equally true in the ﬁelds 
of literature, cuisine, or architecture. I witnessed the same predilec-
tion for plurality during my ﬁeldwork on GLA in 2004 during the 
mandatory interview required of people who wish to join the religion. 
While ﬁlling out the necessary application form, the interviewer asked 
the applicant what religion she was. When the applicant answered, 
“I was raised a Catholic and then became a Buddhist but still revere 
my natal religion”, the interviewer asked: “So I should put ‘Catholic 
Buddhist?’ ” Before waiting for the answer, the interviewer had already 
begun jotting it down.
This preference for the many is characteristic of Japan’s indigenous 
Shinto tradition that has existed since antiquity on the local level in 
a plethora of forms. Accordingly, 8,000,000 deities (understood to 
mean ‘uncountable’) inhabit the air, forest, mountains, and abide in 
1 In 2003, I witnessed a strong response to globalization in the New Year’s Eve 
sermon of Kiriyama Seiyu, the founder of Agonshû. He claimed that the problem 
with the world was its domination by what he called “Christian civilization”. He 
urged members to look at the tangible evidence—the Iraq War, perpetual conﬂict in 
the Middle East, and terrorism now unleashed on the whole world. He viewed these 
as the inevitable outcome of the Christian God—Yaweh—who “is a punishing God.” 
Kiriyama introduced his intention to end Christian civilization and to enlist his fol-
lowers to inaugurate a new “Buddhist civilization”.
",,eng,,True,1648325060.99184,
183," 
metaphorical and metonymical science 
167
the human heart. In fact, for most of the country’s history there was no 
unitary religious tradition. Buddhism was imported from China in the 
seventh century via Korea, and found favorable soil in Japan. Not until 
the nineteenth century did Japan have what Peter Berger has called a 
“sacred canopy” or a religious monopoly within a given society (Berger 
1969). It is hardly an accident that the emergence of Japan’s sacred can-
opy coincided with its encounter with Western powers that forced open 
the long isolated country for trade and commerce.
The threat of foreign invasion and colonization since the mid-nine-
teenth century led to many changes. First of all, the country’s elite felt 
degraded for not being modern enough. To be more modern meant 
emulating the quintessential Other—the West. Modernization, at least 
initially, was therefore equated with Westernization. Although it has 
often been argued that during the Meiji period (1868–1912) Western 
traditions supplanted Japanese ones in many areas—dress, artistic 
expression, and architecture (Buruma 2003)—this kind of assessment 
exaggerates the case. Contact with the West has never meant a com-
plete rejection of Japanese culture or historical reinscription although 
it has entailed signiﬁcant reconﬁgurations. After all, the kimono was 
never abandoned although its role did change, nor were sushi or miso 
soup ever seriously challenged by meat and potatoes. One now simply 
ﬁnds both on the menu.
During the Meiji period, an artiﬁcial state religion was created under 
the banner of Shinto with the emperor as monarch and chief priest of 
the new nation. The most effective means of indoctrinating Japanese 
citizenry into this State Shinto ideology was the Imperial Rescript on 
Education (1890), a document that was integrated into the educational 
system along with compulsory attendance at shrines for all students. 
Schools required the formal reading of the Rescript and treated it 
with great reverence as “infallible for all ages and true in all places” 
(Mullins 1993:81). The Japanese educational system became infused 
with sacred symbols of the imperial family that were then linked to 
nationalism and its militaristic program.
However, this artiﬁcially imposed religion was a symptom of Japan’s 
mimicry of the West; it was an extreme attempt to assimilate its monadic 
structure. The government that promoted State Shinto actively per-
secuted or marginalized other Japanese religions: The new religion 
Ômoto-kyô had its buildings destroyed, and there was a renewed active 
persecution of Christians during the Meiji period (Whelan 1996). As 
Japan’s ﬁrst and only “sacred canopy”, State Shinto ended only with 
",,eng,,True,1648325061.0021389,
184,"168 
christal whelan
the country’s devastating defeat in World War II. For the ﬁrst time 
in Japan’s history, it became an occupied nation from 1945 to 1952 
governed under the supreme commander of Allied Powers, General 
Douglas MacArthur. It also received a new Constitution that sepa-
rated church and state and rendered the educational system a newly 
secular  enterprise.
Mirror Mirror on the Wall: GLA Confronts America
GLA’s founder, Takahashi Shinji (1926–1976), fought in the Paciﬁc 
War and returned to a nation demoralized and occupied by the victor. 
Disillusioned, Shinji visited the churches, temples, and shrines of many 
religions before he founded his own. Unlike many Japanese religious 
leaders today, Shinji could never afford the luxury of being a full-time 
religious leader. He worked as the manager of the small-to-medium-
sized electronic parts factory that he founded. As a budding religion, 
GLA began informally in the late 1960s with meetings in Shinji’s Tokyo 
home on Saturday evenings. He was the ﬁrst religious leader in Japan 
to give his religion an English name rather than a Japanese one.2 This 
gesture partly signiﬁed the cultural and linguistic dominance of the 
new superpower—the United States—the only foreign power to have 
occupied Japan in its long history, but it also demonstrated Shinji’s 
recognition that English was the international language of science and 
commerce. Both science and business have always been integral threads 
of GLA’s own self-presentation. The English name also signiﬁed the 
global aspirations of the new religion.
Shinji’s sermons introduced GLA’s major themes and initiated its 
speciﬁc rhetorical style. He often expressed a formidable critique of 
contemporary Japanese society by focusing on its rampant material-
ism, including also its intellectual and spiritual varieties. For Shinji, 
Japan’s postwar society—a gakureki shakai or “credentialing society”—
was obsessed with benkyô or “study” at the expense of the necessary 
cultivation of the “heart/mind” (kokoro). For moral education was no 
longer an integral part of the school curriculum as it had been in the 
Meiji period under State Shinto and up until the end of World War II. 
2 Worldmate (formerly Cosmomate), a Shinto-derived new religion founded by 
Fukami Seizan (1951–), and PL Kyôdan (Church of Perfect Liberty), founded by 
Miki Tokuharu (1871–1938), are the only others with English names.
",,eng,,True,1648325061.0118778,
